UnixTimestamp,Date(America/Los_Angeles),Time(America/Los_Angeles),WindDirection,WindSpeed,SystemBattery,PAR_SQ-215-SS,SeaFETV2(SAMP_NUM),SeaFETV2(ERR_FLAG),SeaFETV2(PH_EXT),SeaFETV2(PH_INT),SeaFETV2(EXT_VOLT),SeaFETV2(INT_VOLT),SeaFETV2(TEMP),SeaFETV2(INT_HUMID),SeaFETV2(INT_TEMP),HCEP(TEMP),HCEP(COND),HCEP(PRES),HCEP(OXY),HCEP(PH),HCEP(FL),HCEP(TURB),HCEP(FSD),HCEP(TSD),HCEP(SAL),HCEP(SNDV),HCEP(SPC),HCEP(OSAT),HCEP(VOLT),HCEP(NUM),SUNA(M_Parameter1),SUNA(M_Parameter2),SUNA(M_Parameter3),SUNA(M_Parameter4),WXT510(Temp),WXT510(Humidity),HCEP(ERR),PAR_SQ_215_SS(Inactive-1)
1676736000000,02/18/2023,07:00:00,162.282,7.106,12.41,32.03,-1.0,0.0,7.7532,7.6307,-0.888448,-0.935503,8.3967,7.1,8.4,8.3037,3.14418,0.549,8.081,7.82,0.673,0.331,0.03,0.01,29.6657,1477.038,4.72047,83.33,13.8,2267.0,29.3,0.41,17623.0,815.0,44.6,78.1,0.0,
1676736900000,02/18/2023,07:15:00,169.578,7.002,12.4,43.54,-1.0,0.0,7.7555,7.6318,-0.888327,-0.935438,8.3884,7.0,8.4,8.3123,3.14524,0.506,8.091,7.82,0.713,0.326,0.02,0.02,29.6695,1477.075,4.72084,83.45,13.8,2268.0,30.6,0.429,17654.0,814.0,44.6,78.0,0.0,
1676737800000,02/18/2023,07:30:00,167.603,7.25,12.43,61.61,-1.0,0.0,7.7521,7.6285,-0.88851,-0.935621,8.3998,7.0,8.4,8.3298,3.14784,0.508,8.04,7.82,0.656,0.346,0.03,0.02,29.6818,1477.157,4.72226,82.96,13.8,2269.0,30.4,0.426,17628.0,813.0,44.7,79.1,0.0,
1676738700000,02/18/2023,07:45:00,172.185,7.476,12.46,68.47,-1.0,0.0,7.752,7.6283,-0.888517,-0.935635,8.3943,7.0,8.4,8.3181,3.14596,0.477,8.068,7.82,0.723,0.325,0.02,0.01,29.6721,1477.1,4.7211,83.23,13.8,2270.0,30.1,0.422,17669.0,814.0,44.7,78.1,0.0,
1676739600000,02/18/2023,08:00:00,171.748,7.303,12.41,72.75,-1.0,0.0,7.7504,7.6271,-0.88861,-0.935704,8.3932,7.1,8.4,8.3151,3.14566,0.533,8.088,7.82,0.748,0.326,0.03,0.01,29.6715,1477.089,4.72107,83.42,13.8,2271.0,30.6,0.429,17634.0,813.0,44.9,79.4,0.0,
1676740500000,02/18/2023,08:15:00,169.768,6.819,12.43,87.68,-1.0,0.0,7.7436,7.6203,-0.888986,-0.936081,8.3954,7.1,8.4,8.3183,3.14624,0.533,8.086,7.82,0.745,0.321,0.02,0.01,29.6748,1477.105,4.72148,83.42,13.8,2272.0,30.2,0.422,17668.0,814.0,45.1,80.1,0.0,
1676741400000,02/18/2023,08:30:00,165.404,6.574,12.44,120.41,-1.0,0.0,7.7394,7.6158,-0.889224,-0.936337,8.3905,7.0,8.4,8.3151,3.14571,0.518,8.095,7.82,0.709,0.325,0.03,0.01,29.6719,1477.089,4.72114,83.5,13.8,2273.0,30.2,0.423,17614.0,813.0,44.9,79.3,0.0,
1676742300000,02/18/2023,08:45:00,175.019,8.232,12.44,127.18,-1.0,0.0,7.7344,7.6109,-0.8895,-0.936607,8.3943,7.1,8.4,8.3309,3.14797,0.515,8.062,7.82,0.711,0.32,0.02,0.01,29.6822,1477.162,4.7223,83.19,13.8,2274.0,30.2,0.423,17681.0,813.0,44.9,79.3,0.0,
1676743200000,02/18/2023,09:00:00,171.891,6.738,12.46,162.67,-1.0,0.0,7.7252,7.6019,-0.890007,-0.937107,8.4062,7.0,8.4,8.3382,3.14907,0.485,8.031,7.82,0.587,0.344,0.02,0.03,29.6876,1477.196,4.72292,82.89,13.8,2275.0,30.5,0.428,17665.0,814.0,44.9,79.8,0.0,
1676744100000,02/18/2023,09:15:00,172.181,7.519,12.51,243.55,-1.0,0.0,7.7169,7.5929,-0.890462,-0.937606,8.4147,7.1,8.4,8.3552,3.15133,0.525,7.977,7.81,0.533,0.357,0.02,0.04,29.6968,1477.272,4.7239,82.37,13.8,2276.0,30.1,0.421,17661.0,813.0,45.1,80.6,0.0,
1676745000000,02/18/2023,09:30:00,173.106,6.88,12.5,159.65,-1.0,0.0,7.7129,7.5886,-0.890678,-0.937848,8.4272,7.0,8.4,8.3569,3.15147,0.495,7.975,7.81,0.591,0.344,0.02,0.02,29.6968,1477.278,4.72387,82.35,13.8,2277.0,30.2,0.422,17660.0,813.0,45.3,81.0,0.0,
1676745900000,02/18/2023,09:45:00,168.184,7.14,12.54,253.94,-1.0,0.0,7.7164,7.5923,-0.890484,-0.93764,8.4255,7.1,8.4,8.3665,3.15289,0.511,7.952,7.81,0.517,0.348,0.02,0.02,29.7034,1477.323,4.72462,82.13,13.8,2278.0,30.8,0.431,17650.0,812.0,45.3,81.6,0.0,
1676746800000,02/18/2023,10:00:00,167.802,6.009,12.58,282.75,-1.0,0.0,7.7171,7.5928,-0.890445,-0.937612,8.4266,7.1,8.4,8.3649,3.15254,0.502,7.978,7.81,0.486,0.347,0.02,0.02,29.7013,1477.314,4.72435,82.4,13.8,2279.0,30.0,0.42,17650.0,813.0,45.3,81.2,0.0,
1676747700000,02/18/2023,10:15:00,174.327,5.705,12.63,363.6,-1.0,0.0,7.7092,7.5848,-0.890876,-0.938055,8.4381,7.1,8.4,8.3842,3.15547,0.478,7.962,7.81,0.436,0.342,0.02,0.02,29.7154,1477.405,4.72598,82.28,13.8,2280.0,31.1,0.436,17689.0,814.0,45.6,79.5,0.0,
1676748600000,02/18/2023,10:30:00,179.241,4.924,12.63,278.41,-1.0,0.0,7.7204,7.596,-0.890236,-0.937427,8.4584,7.1,8.4,8.3972,3.15522,0.525,7.928,7.81,0.428,0.344,0.02,0.01,29.7019,1477.438,4.72378,81.94,13.8,2281.0,31.2,0.437,17618.0,812.0,46.2,78.9,0.0,
1676749500000,02/18/2023,10:45:00,176.182,4.935,12.63,260.31,-1.0,0.0,7.7199,7.5955,-0.89026,-0.93745,8.466,7.1,8.4,8.4028,3.15532,0.522,7.915,7.81,0.495,0.343,0.03,0.03,29.6982,1477.455,4.72314,81.81,13.8,2282.0,30.3,0.425,17658.0,813.0,46.4,78.3,0.0,
1676750400000,02/18/2023,11:00:00,189.667,2.817,12.67,238.62,-1.0,0.0,7.7268,7.6028,-0.889872,-0.937042,8.4677,7.1,8.5,8.4008,3.1549,0.474,7.928,7.81,0.483,0.34,0.01,0.01,29.6955,1477.443,4.72278,81.95,13.8,2283.0,30.3,0.424,17671.0,814.0,46.5,78.2,0.0,
1676751300000,02/18/2023,11:15:00,182.292,2.943,12.69,229.33,-1.0,0.0,7.7275,7.6034,-0.889836,-0.937008,8.4677,7.1,8.5,8.3987,3.15459,0.482,7.929,7.81,0.538,0.336,0.02,0.01,29.6941,1477.433,4.72262,81.95,13.8,2284.0,31.0,0.434,17649.0,813.0,46.2,80.3,0.0,
1676752200000,02/18/2023,11:30:00,192.436,2.916,12.7,258.35,-1.0,0.0,7.7291,7.6055,-0.889746,-0.93689,8.4644,7.1,8.5,8.3919,3.15379,0.523,7.934,7.81,0.502,0.357,0.02,0.02,29.6915,1477.405,4.72239,81.99,13.8,2285.0,30.2,0.423,17641.0,813.0,45.8,82.5,0.0,
1676753100000,02/18/2023,11:45:00,202.618,1.621,12.68,308.24,-1.0,0.0,7.718,7.5935,-0.890369,-0.937563,8.4616,7.1,8.4,8.3866,3.15294,0.515,7.949,7.81,0.536,0.352,0.01,0.02,29.6871,1477.379,4.72186,82.14,13.8,2286.0,30.3,0.425,17650.0,812.0,45.6,84.3,0.0,
1676754000000,02/18/2023,12:00:00,167.032,2.015,12.69,290.44,-1.0,0.0,7.7147,7.5902,-0.890552,-0.937746,8.4612,7.1,8.5,8.3879,3.15322,0.49,7.955,7.81,0.483,0.353,0.02,0.02,29.6889,1477.386,4.7221,82.2,13.8,2287.0,30.6,0.428,17669.0,813.0,45.6,85.3,0.0,
1676754900000,02/18/2023,12:15:00,160.799,2.283,12.83,320.9,-1.0,0.0,7.7222,7.5975,-0.89013,-0.937336,8.4704,7.1,8.5,8.4086,3.15492,0.505,7.965,7.81,0.503,0.339,0.02,0.02,29.6891,1477.465,4.72171,82.33,13.8,2288.0,30.5,0.427,17635.0,813.0,45.6,85.9,0.0,
1676755800000,02/18/2023,12:30:00,144.235,1.421,12.74,328.31,-1.0,0.0,7.7193,7.5947,-0.890287,-0.937491,8.4776,7.1,8.5,8.4112,3.15527,0.513,7.96,7.81,0.49,0.34,0.01,0.01,29.6906,1477.477,4.72187,82.29,13.8,2289.0,30.1,0.421,17612.0,813.0,45.6,86.5,0.0,
1676756700000,02/18/2023,12:45:00,143.406,0.485,12.68,229.98,-1.0,0.0,7.7057,7.5811,-0.891039,-0.938253,8.4835,7.1,8.5,8.4202,3.15582,0.484,7.966,7.81,0.592,0.334,0.02,0.02,29.6888,1477.508,4.72143,82.37,13.8,2290.0,29.8,0.418,17583.0,812.0,45.6,86.5,0.0,
1676757600000,02/18/2023,13:00:00,145.561,1.911,12.76,485.53,-1.0,0.0,7.6967,7.5722,-0.891536,-0.938747,8.4939,7.1,8.5,8.4308,3.15681,0.517,7.983,7.81,0.411,0.331,0.02,0.02,29.6901,1477.551,4.7214,82.57,13.8,2291.0,31.4,0.44,17638.0,813.0,45.6,86.3,0.0,
1676758500000,02/18/2023,13:15:00,156.357,2.661,12.85,468.08,-1.0,0.0,7.6949,7.5697,-0.891633,-0.938883,8.5005,7.1,8.5,8.4387,3.15733,0.476,7.976,7.81,0.474,0.343,0.04,0.06,29.6888,1477.579,4.72106,82.51,13.8,2292.0,30.2,0.423,17607.0,812.0,46.0,85.6,0.0,
1676759400000,02/18/2023,13:30:00,167.626,3.368,12.78,293.37,-1.0,0.0,7.691,7.5662,-0.891844,-0.939077,8.5103,7.1,8.5,8.448,3.15824,0.506,7.987,7.81,0.519,0.334,0.02,0.05,29.6905,1477.616,4.72111,82.65,13.8,2293.0,31.0,0.435,17595.0,812.0,45.8,85.7,0.0,
1676760300000,02/18/2023,13:45:00,160.017,2.038,12.73,220.09,-1.0,0.0,7.6903,7.5658,-0.891883,-0.939098,8.5141,7.1,8.5,8.4501,3.1584,0.5,7.988,7.81,0.646,0.325,0.03,0.02,29.6904,1477.624,4.72106,82.65,13.8,2294.0,29.8,0.417,17555.0,813.0,46.2,85.4,0.0,
1676761200000,02/18/2023,14:00:00,160.507,0.932,12.7,206.8,-1.0,0.0,7.6832,7.5584,-0.892279,-0.939515,8.5114,7.1,8.5,8.4372,3.15752,0.501,7.979,7.81,0.604,0.332,0.02,0.02,29.6921,1477.577,4.72157,82.54,13.8,2295.0,30.1,0.421,17457.0,811.0,46.2,85.5,0.0,
1676762100000,02/18/2023,14:15:00,222.326,0.004,12.68,151.65,-1.0,0.0,7.6815,7.5569,-0.892365,-0.939595,8.5228,7.1,8.5,8.4561,3.15895,0.521,7.979,7.81,0.704,0.326,0.03,0.02,29.6911,1477.648,4.72103,82.57,13.8,2296.0,30.1,0.422,17551.0,811.0,46.2,85.0,0.0,
1676763000000,02/18/2023,14:30:00,171.172,0.004,12.67,151.46,-1.0,0.0,7.6484,7.5235,-0.894216,-0.94146,8.524,7.1,8.5,8.4615,3.15937,0.513,7.988,7.81,0.665,0.322,0.04,0.02,29.691,1477.668,4.72092,82.68,13.8,2297.0,30.2,0.422,17574.0,811.0,46.2,84.4,0.0,
1676763900000,02/18/2023,14:45:00,339.13,0.526,12.66,92.98,-1.0,0.0,7.6538,7.5295,-0.893912,-0.941124,8.5256,7.1,8.5,8.4492,3.15849,0.513,7.987,7.81,0.74,0.317,0.06,0.02,29.6921,1477.623,4.72132,82.64,13.8,2298.0,30.5,0.427,17590.0,814.0,46.4,84.1,0.0,
1676764800000,02/18/2023,15:00:00,319.973,2.253,12.6,151.5,-1.0,0.0,7.6356,7.5103,-0.894932,-0.942201,8.5233,7.1,8.5,8.4538,3.15879,0.512,8.001,7.81,0.664,0.308,0.02,0.02,29.6913,1477.639,4.72112,82.8,13.8,2299.0,30.9,0.433,17552.0,813.0,46.5,83.5,0.0,
1676765700000,02/18/2023,15:15:00,309.44,1.551,12.68,102.99,-1.0,0.0,7.6514,7.5263,-0.894045,-0.941302,8.5267,7.1,8.5,8.4572,3.15904,0.511,7.983,7.81,0.665,0.273,0.03,0.01,29.6912,1477.652,4.72103,82.61,13.8,2300.0,30.5,0.428,17654.0,812.0,46.5,83.0,0.0,
1676766600000,02/18/2023,15:30:00,320.157,2.712,12.57,68.64,-1.0,0.0,7.6366,7.5115,-0.894872,-0.942131,8.5289,7.1,8.5,8.4556,3.15895,0.517,7.986,7.81,0.693,0.295,0.04,0.02,29.6915,1477.647,4.72111,82.65,13.8,2301.0,32.0,0.449,17491.0,813.0,46.5,82.4,0.0,
1676767500000,02/18/2023,15:45:00,327.367,3.325,12.55,40.62,-1.0,0.0,7.615,7.49,-0.89608,-0.943334,8.5289,7.1,8.5,8.4564,3.15902,0.517,8.009,7.81,0.744,0.305,0.04,0.03,29.6916,1477.649,4.7211,82.89,13.8,2302.0,30.3,0.425,17587.0,811.0,46.5,82.4,0.0,
1676768400000,02/18/2023,16:00:00,330.745,3.049,12.52,26.28,-1.0,0.0,7.6217,7.4972,-0.895706,-0.942932,8.5228,7.1,8.5,8.4456,3.15829,0.515,7.999,7.81,0.669,0.305,0.02,0.03,29.693,1477.611,4.72152,82.77,13.8,2303.0,30.2,0.423,17564.0,811.0,46.4,82.7,0.0,
1676769300000,02/18/2023,16:15:00,136.207,3.039,12.56,12.98,-1.0,0.0,7.6367,7.5121,-0.894876,-0.942098,8.5174,7.1,8.5,8.4323,3.15745,0.509,8.014,7.81,0.748,0.32,0.02,0.07,29.6955,1477.563,4.72214,82.9,13.8,2304.0,30.0,0.421,17563.0,812.0,46.2,81.8,0.0,
1676770200000,02/18/2023,16:30:00,340.688,3.162,12.48,6.65,-1.0,0.0,7.6476,7.5232,-0.894276,-0.941482,8.5027,7.1,8.5,8.4206,3.15627,0.528,8.004,7.81,0.684,0.329,0.03,0.02,29.6931,1477.516,4.72205,82.77,13.8,2305.0,30.5,0.428,17601.0,813.0,46.2,80.4,0.0,
1676771100000,02/18/2023,16:45:00,345.631,4.438,12.46,1.36,-1.0,0.0,7.6606,7.5363,-0.893555,-0.940753,8.4912,7.1,8.5,8.4005,3.15492,0.518,7.98,7.81,0.654,0.361,0.04,0.05,29.696,1477.443,4.72287,82.48,13.8,2306.0,30.2,0.424,17603.0,813.0,46.2,79.4,0.0,
1676772000000,02/18/2023,17:00:00,343.823,4.434,12.46,0.18,-1.0,0.0,7.6826,7.5576,-0.892333,-0.939562,8.4852,7.1,8.5,8.4051,3.15519,0.525,7.95,7.81,0.626,0.345,0.03,0.02,29.6949,1477.459,4.72262,82.18,13.8,2307.0,30.0,0.42,17587.0,813.0,46.4,79.7,0.0,
1676772900000,02/18/2023,17:15:00,346.764,5.019,12.47,0.17,-1.0,0.0,7.6778,7.5529,-0.892602,-0.939825,8.4819,7.1,8.5,8.4012,3.15476,0.527,7.968,7.81,0.698,0.331,0.02,0.02,29.6938,1477.443,4.72253,82.35,13.8,2308.0,31.3,0.438,17595.0,811.0,46.4,79.8,0.0,
1676773800000,02/18/2023,17:30:00,312.176,4.043,12.46,0.17,-1.0,0.0,7.6699,7.5451,-0.893047,-0.940267,8.472,7.1,8.5,8.3856,3.15317,0.518,7.995,7.81,0.717,0.324,0.03,0.01,29.6904,1477.379,4.72236,82.61,13.8,2309.0,30.6,0.429,17484.0,814.0,46.4,79.5,0.0,
1676774700000,02/18/2023,17:45:00,347.906,4.041,12.46,0.17,-1.0,0.0,7.6664,7.5416,-0.893255,-0.940464,8.4562,7.1,8.4,8.3616,3.15036,0.514,8.087,7.82,0.875,0.322,0.05,0.02,29.6812,1477.277,4.72153,83.5,13.8,2310.0,30.5,0.427,17567.0,813.0,46.4,79.4,0.0,
1676775600000,02/18/2023,18:00:00,13.701,2.23,12.44,0.17,-1.0,0.0,7.6687,7.5445,-0.893134,-0.940303,8.4441,7.1,8.4,8.3552,3.14985,0.553,8.131,7.82,0.798,0.335,0.03,0.02,29.6813,1477.254,4.72168,83.95,13.8,2311.0,30.1,0.422,17629.0,812.0,46.4,79.7,0.0,
1676776500000,02/18/2023,18:15:00,56.936,2.881,12.44,0.17,-1.0,0.0,7.7347,7.6101,-0.889466,-0.936647,8.4233,7.1,8.4,8.3318,3.14592,0.556,8.198,7.83,0.795,0.321,0.03,0.02,29.6601,1477.138,4.7191,84.59,13.8,2312.0,30.7,0.43,17673.0,813.0,46.2,79.4,0.0,
1676777400000,02/18/2023,18:30:00,26.688,3.935,12.46,0.17,-1.0,0.0,7.7532,7.6283,-0.888444,-0.935632,8.4042,7.1,8.4,8.3317,3.1466,0.519,8.205,7.82,0.767,0.313,0.02,0.01,29.6673,1477.147,4.72014,84.66,13.8,2313.0,29.8,0.418,17657.0,813.0,46.2,75.5,0.0,
1676778300000,02/18/2023,18:45:00,315.976,2.33,12.41,0.17,-1.0,0.0,7.7526,7.6282,-0.888465,-0.935634,8.4185,7.1,8.4,8.3474,3.14786,0.528,8.119,7.82,0.78,0.321,0.04,0.03,29.6672,1477.206,4.7198,83.8,13.8,2314.0,30.4,0.425,17681.0,813.0,46.4,74.3,0.0,
1676779200000,02/18/2023,19:00:00,320.099,1.547,12.41,0.17,-1.0,0.0,7.7457,7.6211,-0.888841,-0.936027,8.4315,7.1,8.4,8.362,3.14938,0.548,8.092,7.82,0.726,0.317,0.03,0.01,29.6707,1477.266,4.72001,83.56,13.8,2315.0,30.1,0.421,17681.0,812.0,46.4,75.3,0.0,
1676780100000,02/18/2023,19:15:00,332.737,2.296,12.41,0.17,-1.0,0.0,7.7397,7.615,-0.889169,-0.936364,8.4468,7.1,8.4,8.3814,3.1516,0.548,8.059,7.82,0.749,0.324,0.03,0.02,29.6775,1477.348,4.7206,83.26,13.8,2316.0,30.7,0.43,17676.0,814.0,46.4,75.2,0.0,
1676781000000,02/18/2023,19:30:00,325.409,1.722,12.5,0.17,-1.0,0.0,7.7397,7.6149,-0.889178,-0.936374,8.4352,7.1,8.4,8.3708,3.15022,0.541,8.064,7.82,0.71,0.335,0.03,0.02,29.672,1477.301,4.72002,83.28,13.8,2317.0,30.6,0.429,17649.0,812.0,46.2,74.1,0.0,
1676781900000,02/18/2023,19:45:00,335.421,3.131,12.4,0.17,-1.0,0.0,7.7251,7.6007,-0.889987,-0.937167,8.4413,7.1,8.4,8.3745,3.15144,0.535,8.02,7.82,0.743,0.329,0.03,0.02,29.6817,1477.327,4.72134,82.84,13.8,2318.0,29.6,0.415,17648.0,813.0,46.2,75.9,0.0,
1676782800000,02/18/2023,20:00:00,345.55,1.648,12.4,0.17,-1.0,0.0,7.7066,7.5811,-0.891019,-0.93826,8.4468,7.1,8.4,8.3798,3.15256,0.551,7.989,7.81,0.693,0.34,0.03,0.02,29.6888,1477.356,4.72226,82.53,13.8,2319.0,30.3,0.425,17621.0,813.0,46.0,76.6,0.0,
1676783700000,02/18/2023,20:15:00,47.994,0.491,12.41,0.17,-1.0,0.0,7.6891,7.5641,-0.891991,-0.939209,8.4496,7.1,8.4,8.3567,3.14943,0.545,8.006,7.81,0.757,0.32,0.03,0.02,29.6757,1477.252,4.72083,82.66,13.8,2320.0,30.3,0.425,17633.0,813.0,45.8,77.1,0.0,
1676784600000,02/18/2023,20:30:00,33.556,0.004,12.39,0.17,-1.0,0.0,7.6796,7.555,-0.892532,-0.939721,8.4349,7.1,8.4,8.3525,3.14838,0.539,8.036,7.82,0.736,0.335,0.02,0.04,29.6682,1477.227,4.71985,82.96,13.8,2321.0,29.5,0.413,17629.0,813.0,45.3,78.3,0.0,
1676785500000,02/18/2023,20:45:00,92.604,0.732,12.39,0.17,-1.0,0.0,7.6742,7.5489,-0.892822,-0.940055,8.4556,7.1,8.4,8.3961,3.15213,0.554,7.967,7.81,0.665,0.361,0.03,0.03,29.6706,1477.396,4.71931,82.32,13.8,2322.0,30.4,0.426,17537.0,812.0,45.5,78.6,0.0,
1676786400000,02/18/2023,21:00:00,264.095,0.551,12.39,0.17,-1.0,0.0,7.7158,7.5907,-0.890482,-0.937715,8.4726,7.1,8.5,8.4127,3.15374,0.548,7.888,7.81,0.574,0.389,0.03,0.02,29.6734,1477.462,4.71937,81.54,13.8,2323.0,30.9,0.433,17598.0,814.0,45.5,78.6,0.0,
1676787300000,02/18/2023,21:15:00,131.778,1.245,12.45,0.17,-1.0,0.0,7.7255,7.6006,-0.889941,-0.937165,8.4731,7.1,8.5,8.4029,3.15314,0.562,7.889,7.81,0.626,0.381,0.03,0.04,29.6754,1477.427,4.71986,81.54,13.8,2324.0,30.1,0.422,17472.0,813.0,45.5,78.2,0.0,
1676788200000,02/18/2023,21:30:00,104.062,1.668,12.39,0.17,-1.0,0.0,7.7265,7.6014,-0.889882,-0.937117,8.482,7.1,8.5,8.4213,3.15538,0.572,7.843,7.8,0.508,0.439,0.03,0.04,29.6833,1477.507,4.72062,81.1,13.8,2325.0,30.8,0.431,17601.0,813.0,45.1,78.7,0.0,
1676789100000,02/18/2023,21:45:00,150.14,1.434,12.38,0.17,-1.0,0.0,7.7239,7.5992,-0.890026,-0.937242,8.483,7.1,8.5,8.4179,3.1551,0.557,7.817,7.8,0.55,0.422,0.02,0.03,29.6832,1477.494,4.72068,80.82,13.8,2326.0,31.0,0.434,17596.0,813.0,45.1,78.6,0.0,
1676790000000,02/18/2023,22:00:00,67.356,1.011,12.4,0.17,-1.0,0.0,7.7245,7.5994,-0.889987,-0.937226,8.4879,7.1,8.5,8.4199,3.15556,0.563,7.804,7.8,0.505,0.433,0.03,0.03,29.6863,1477.505,4.72108,80.69,13.8,2327.0,30.3,0.424,17615.0,812.0,44.9,79.1,0.0,
1676790900000,02/18/2023,22:15:00,85.223,0.47,12.39,0.17,-1.0,0.0,7.722,7.5974,-0.890127,-0.937337,8.4906,7.1,8.5,8.4092,3.15579,0.556,7.804,7.8,0.547,0.43,0.02,0.05,29.6977,1477.479,4.72293,80.68,13.8,2328.0,29.9,0.419,17381.0,813.0,44.7,80.4,0.0,
1676791800000,02/18/2023,22:30:00,306.166,0.004,12.38,0.17,-1.0,0.0,7.7218,7.5967,-0.890132,-0.937377,8.4939,7.1,8.5,8.4204,3.15692,0.563,7.786,7.8,0.503,0.424,0.02,0.03,29.7,1477.524,4.72304,80.51,13.8,2329.0,30.2,0.423,17540.0,813.0,44.7,80.9,0.0,
1676792700000,02/18/2023,22:45:00,239.332,2.525,12.39,0.17,-1.0,0.0,7.7163,7.5912,-0.89044,-0.937683,8.4939,7.1,8.5,8.4208,3.15855,0.559,7.766,7.8,0.522,0.438,0.03,0.05,29.7166,1477.546,4.72542,80.32,13.8,2330.0,30.2,0.423,17576.0,812.0,45.6,82.0,0.0,
1676793600000,02/18/2023,23:00:00,268.956,2.334,12.39,0.17,-1.0,0.0,7.7142,7.5888,-0.890559,-0.937817,8.4959,7.1,8.5,8.4143,3.15941,0.547,7.753,7.8,0.472,0.461,0.03,0.04,29.7311,1477.539,4.72764,80.19,13.8,2331.0,29.9,0.419,17428.0,812.0,45.3,81.8,0.0,
1676794500000,02/18/2023,23:15:00,253.859,1.702,12.47,0.17,-1.0,0.0,7.6905,7.5658,-0.891883,-0.939101,8.4933,7.1,8.5,8.4208,3.15667,0.558,7.778,7.8,0.557,0.468,0.04,0.08,29.6971,1477.522,4.72262,80.43,13.8,2332.0,31.4,0.44,17165.0,813.0,45.1,81.7,0.0,
1676795400000,02/18/2023,23:30:00,254.137,1.883,12.37,0.17,-1.0,0.0,7.6839,7.5586,-0.892253,-0.939508,8.4901,7.1,8.5,8.4169,3.1556,0.557,7.802,7.8,0.54,0.413,0.02,0.03,29.6892,1477.498,4.72156,80.67,13.8,2333.0,30.3,0.424,17462.0,812.0,45.1,81.9,0.0,
1676796300000,02/18/2023,23:45:00,258.841,1.741,12.38,0.17,-1.0,0.0,7.6775,7.5516,-0.892616,-0.939897,8.4879,7.1,8.5,8.402,3.15442,0.556,7.813,7.8,0.567,0.409,0.02,0.07,29.6895,1477.441,4.7219,80.76,13.8,2334.0,30.6,0.428,17532.0,812.0,44.9,81.2,0.0,
1676797200000,02/19/2023,00:00:00,289.559,0.593,12.37,0.17,-1.0,0.0,7.6865,7.5607,-0.892113,-0.93939,8.4879,7.1,8.5,8.4115,3.15549,0.549,7.807,7.8,0.533,0.451,0.03,0.08,29.6926,1477.481,4.72216,80.72,13.8,2335.0,30.0,0.42,17448.0,814.0,45.1,81.3,0.0,
1676798100000,02/19/2023,00:15:00,240.267,0.16,12.39,0.17,-1.0,0.0,7.6542,7.5282,-0.893919,-0.941207,8.485,7.1,8.5,8.4058,3.15451,0.547,7.808,7.8,0.583,0.39,0.03,0.04,29.6872,1477.453,4.7215,80.71,13.8,2336.0,29.5,0.413,17470.0,812.0,44.9,81.0,0.0,
1676799000000,02/19/2023,00:30:00,85.777,1.151,12.39,0.17,-1.0,0.0,7.6304,7.5047,-0.895254,-0.942521,8.4792,7.1,8.5,8.405,3.15449,0.56,7.812,7.8,0.552,0.405,0.06,0.03,29.6878,1477.451,4.72159,80.75,13.8,2337.0,31.1,0.436,17507.0,812.0,44.9,81.4,0.0,
1676799900000,02/19/2023,00:45:00,84.235,1.057,12.4,0.17,-1.0,0.0,7.616,7.49,-0.896058,-0.943344,8.4792,7.1,8.5,8.4141,3.15553,0.563,7.806,7.8,0.572,0.412,0.03,0.05,29.6908,1477.489,4.72185,80.71,13.8,2338.0,30.5,0.428,17527.0,813.0,44.6,82.6,0.0,
1676800800000,02/19/2023,01:00:00,109.218,0.978,12.45,0.17,-1.0,0.0,7.665,7.54,-0.893314,-0.940547,8.4813,7.1,8.5,8.4055,3.15463,0.554,7.813,7.8,0.526,0.41,0.03,0.04,29.6888,1477.454,4.72173,80.76,13.8,2339.0,30.6,0.429,17570.0,812.0,44.7,83.2,0.0,
1676801700000,02/19/2023,01:15:00,117.84,0.502,12.39,0.17,-1.0,0.0,7.7072,7.5815,-0.890956,-0.938226,8.4819,7.1,8.5,8.4044,3.15465,0.558,7.811,7.8,0.55,0.399,0.03,0.05,29.6899,1477.451,4.72191,80.74,13.8,2340.0,29.5,0.413,17551.0,813.0,44.7,83.0,0.0,
1676802600000,02/19/2023,01:30:00,122.03,1.133,12.39,0.17,-1.0,0.0,7.7116,7.5859,-0.890714,-0.937981,8.4819,7.1,8.5,8.4026,3.15446,0.555,7.819,7.8,0.522,0.386,0.04,0.03,29.6894,1477.444,4.72188,80.82,13.8,2341.0,30.3,0.424,17522.0,813.0,44.6,83.2,0.0,
1676803500000,02/19/2023,01:45:00,150.054,3.069,12.38,0.17,-1.0,0.0,7.7084,7.5829,-0.890891,-0.938151,8.4819,7.1,8.5,8.3915,3.15352,0.545,7.823,7.8,0.562,0.371,0.05,0.02,29.689,1477.401,4.72204,80.85,13.8,2342.0,30.3,0.425,17482.0,813.0,44.6,82.1,0.0,
1676804400000,02/19/2023,02:00:00,162.922,1.373,12.4,0.17,-1.0,0.0,7.6999,7.5732,-0.891367,-0.938695,8.482,7.1,8.5,8.4054,3.1546,0.55,7.818,7.8,0.524,0.403,0.03,0.04,29.6885,1477.453,4.72168,80.82,13.8,2343.0,30.2,0.423,17482.0,813.0,44.7,82.3,0.0,
